Furret;Normal;;415;85;76;64;45;55;90;https://img.pokemondb.net/artwork/furret.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/furret.png;162;2
Hoothoot;Normal;Flying;262;60;30;30;36;56;50;https://img.pokemondb.net/artwork/hoothoot.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/hoothoot.png;163;2
Noctowl;Normal;Flying;452;100;50;50;86;96;70;https://img.pokemondb.net/artwork/noctowl.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/noctowl.png;164;2
Ledyba;Bug;Flying;265;40;20;30;40;80;55;https://img.pokemondb.net/artwork/ledyba.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/ledyba.png;165;2
Ledian;Bug;Flying;390;55;35;50;55;110;85;https://img.pokemondb.net/artwork/ledian.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/ledian.png;166;2
Spinarak;Bug;Poison;250;40;60;40;40;40;30;https://img.pokemondb.net/artwork/spinarak.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/spinarak.png;167;2
Ariados;Bug;Poison;400;70;90;70;60;70;40;https://img.pokemondb.net/artwork/ariados.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/ariados.png;168;2
Crobat;Poison;Flying;535;85;90;80;70;80;130;https://img.pokemondb.net/artwork/crobat.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/crobat.png;169;2
Chinchou;Water;Electric;330;75;38;38;56;56;67;https://img.pokemondb.net/artwork/chinchou.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/chinchou.png;170;2
Lanturn;Water;Electric;460;125;58;58;76;76;67;https://img.pokemondb.net/artwork/lanturn.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/lanturn.png;171;2
Pichu;Electric;;205;20;40;15;35;35;60;https://img.pokemondb.net/artwork/pichu.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/pichu.png;172;2
Cleffa;Fairy;;218;50;25;28;45;55;15;https://img.pokemondb.net/artwork/cleffa.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/cleffa.png;173;2
Igglybuff;Normal;Fairy;210;90;30;15;40;20;15;https://img.pokemondb.net/artwork/igglybuff.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/igglybuff.png;174;2
Togepi;Fairy;;245;35;20;65;40;65;20;https://img.pokemondb.net/artwork/togepi.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/togepi.png;175;2
Togetic;Fairy;Flying;405;55;40;85;80;105;40;https://img.pokemondb.net/artwork/togetic.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/togetic.png;176;2
Natu;Psychic;Flying;320;40;50;45;70;45;70;https://img.pokemondb.net/artwork/natu.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/natu.png;177;2
Xatu;Psychic;Flying;470;65;75;70;95;70;95;https://img.pokemondb.net/artwork/xatu.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/xatu.png;178;2
Mareep;Electric;;280;55;40;40;65;45;35;https://img.pokemondb.net/artwork/mareep.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/mareep.png;179;2
Flaaffy;Electric;;365;70;55;55;80;60;45;https://img.pokemondb.net/artwork/flaaffy.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/flaaffy.png;180;2
Ampharos;Electric;;510;90;75;85;115;90;55;https://img.pokemondb.net/artwork/ampharos.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/ampharos.png;181;2
Bellossom;Grass;;490;75;80;95;90;100;50;https://img.pokemondb.net/artwork/bellossom.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/bellossom.png;182;2
Marill;Water;Fairy;250;70;20;50;20;50;40;https://img.pokemondb.net/artwork/marill.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/marill.png;183;2
Azumarill;Water;Fairy;420;100;50;80;60;80;50;https://img.pokemondb.net/artwork/azumarill.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/azumarill.png;184;2
Sudowoodo;Rock;;410;70;100;115;30;65;30;https://img.pokemondb.net/artwork/sudowoodo.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/sudowoodo.png;185;2
Politoed;Water;;500;90;75;75;90;100;70;https://img.pokemondb.net/artwork/politoed.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/politoed.png;186;2
Hoppip;Grass;Flying;250;35;35;40;35;55;50;https://img.pokemondb.net/artwork/hoppip.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/hoppip.png;187;2
Skiploom;Grass;Flying;340;55;45;50;45;65;80;https://img.pokemondb.net/artwork/skiploom.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/skiploom.png;188;2
Jumpluff;Grass;Flying;460;75;55;70;55;95;110;https://img.pokemondb.net/artwork/jumpluff.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/jumpluff.png;189;2
Aipom;Normal;;360;55;70;55;40;55;85;https://img.pokemondb.net/artwork/aipom.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/aipom.png;190;2
Sunkern;Grass;;180;30;30;30;30;30;30;https://img.pokemondb.net/artwork/sunkern.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/sunkern.png;191;2
Sunflora;Grass;;425;75;75;55;105;85;30;https://img.pokemondb.net/artwork/sunflora.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/sunflora.png;192;2
Yanma;Bug;Flying;390;65;65;45;75;45;95;https://img.pokemondb.net/artwork/yanma.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/yanma.png;193;2
Wooper;Water;Ground;210;55;45;45;25;25;15;https://img.pokemondb.net/artwork/wooper.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/wooper.png;194;2
Quagsire;Water;Ground;430;95;85;85;65;65;35;https://img.pokemondb.net/artwork/quagsire.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/quagsire.png;195;2
Espeon;Psychic;;525;65;65;60;130;95;110;https://img.pokemondb.net/artwork/espeon.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/espeon.png;196;2
Umbreon;Dark;;525;95;65;110;60;130;65;https://img.pokemondb.net/artwork/umbreon.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/umbreon.png;197;2
Murkrow;Dark;Flying;405;60;85;42;85;42;91;https://img.pokemondb.net/artwork/murkrow.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/murkrow.png;198;2
Slowking;Water;Psychic;490;95;75;80;100;110;30;https://img.pokemondb.net/artwork/slowking.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/slowking.png;199;2
Misdreavus;Ghost;;435;60;60;60;85;85;85;https://img.pokemondb.net/artwork/misdreavus.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/misdreavus.png;200;2
Unown;Psychic;;336;48;72;48;72;48;48;https://img.pokemondb.net/artwork/unown.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/unown.png;201;2
Wobbuffet;Psychic;;405;190;33;58;33;58;33;https://img.pokemondb.net/artwork/wobbuffet.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/wobbuffet.png;202;2
Girafarig;Normal;Psychic;455;70;80;65;90;65;85;https://img.pokemondb.net/artwork/girafarig.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/girafarig.png;203;2
Pineco;Bug;;290;50;65;90;35;35;15;https://img.pokemondb.net/artwork/pineco.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/pineco.png;204;2
Forretress;Bug;Steel;465;75;90;140;60;60;40;https://img.pokemondb.net/artwork/forretress.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/forretress.png;205;2
Dunsparce;Normal;;415;100;70;70;65;65;45;https://img.pokemondb.net/artwork/dunsparce.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/dunsparce.png;206;2
Gligar;Ground;Flying;430;65;75;105;35;65;85;https://img.pokemondb.net/artwork/gligar.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/gligar.png;207;2
Steelix;Steel;Ground;510;75;85;200;55;65;30;https://img.pokemondb.net/artwork/steelix.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/steelix.png;208;2
Snubbull;Fairy;;300;60;80;50;40;40;30;https://img.pokemondb.net/artwork/snubbull.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/snubbull.png;209;2
Granbull;Fairy;;450;90;120;75;60;60;45;https://img.pokemondb.net/artwork/granbull.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/granbull.png;210;2
Qwilfish;Water;Poison;440;65;95;85;55;55;85;https://img.pokemondb.net/artwork/qwilfish.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/qwilfish.png;211;2
Scizor;Bug;Steel;500;70;130;100;55;80;65;https://img.pokemondb.net/artwork/scizor.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/scizor.png;212;2
Shuckle;Bug;Rock;505;20;10;230;10;230;5;https://img.pokemondb.net/artwork/shuckle.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/shuckle.png;213;2
Heracross;Bug;Fighting;500;80;125;75;40;95;85;https://img.pokemondb.net/artwork/heracross.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/heracross.png;214;2
Sneasel;Dark;Ice;430;55;95;55;35;75;115;https://img.pokemondb.net/artwork/sneasel.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/sneasel.png;215;2
Teddiursa;Normal;;330;60;80;50;50;50;40;https://img.pokemondb.net/artwork/teddiursa.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/teddiursa.png;216;2
Ursaring;Normal;;500;90;130;75;75;75;55;https://img.pokemondb.net/artwork/ursaring.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/ursaring.png;217;2
Slugma;Fire;;250;40;40;40;70;40;20;https://img.pokemondb.net/artwork/slugma.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/slugma.png;218;2
Magcargo;Fire;Rock;430;60;50;120;90;80;30;https://img.pokemondb.net/artwork/magcargo.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/magcargo.png;219;2
Swinub;Ice;Ground;250;50;50;40;30;30;50;https://img.pokemondb.net/artwork/swinub.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/swinub.png;220;2
Piloswine;Ice;Ground;450;100;100;80;60;60;50;https://img.pokemondb.net/artwork/piloswine.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/piloswine.png;221;2
Corsola;Water;Rock;410;65;55;95;65;95;35;https://img.pokemondb.net/artwork/corsola.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/corsola.png;222;2
Remoraid;Water;;300;35;65;35;65;35;65;https://img.pokemondb.net/artwork/remoraid.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/remoraid.png;223;2
Octillery;Water;;480;75;105;75;105;75;45;https://img.pokemondb.net/artwork/octillery.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/octillery.png;224;2
Delibird;Ice;Flying;330;45;55;45;65;45;75;https://img.pokemondb.net/artwork/delibird.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/delibird.png;225;2
Mantine;Water;Flying;485;85;40;70;80;140;70;https://img.pokemondb.net/artwork/mantine.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/mantine.png;226;2
Skarmory;Steel;Flying;465;65;80;140;40;70;70;https://img.pokemondb.net/artwork/skarmory.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/skarmory.png;227;2
Houndour;Dark;Fire;330;45;60;30;80;50;65;https://img.pokemondb.net/artwork/houndour.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/houndour.png;228;2
Houndoom;Dark;Fire;500;75;90;50;110;80;95;https://img.pokemondb.net/artwork/houndoom.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/houndoom.png;229;2
Kingdra;Water;Dragon;540;75;95;95;95;95;85;https://img.pokemondb.net/artwork/kingdra.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/kingdra.png;230;2
Phanpy;Ground;;330;90;60;60;40;40;40;https://img.pokemondb.net/artwork/phanpy.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/phanpy.png;231;2
Donphan;Ground;;500;90;120;120;60;60;50;https://img.pokemondb.net/artwork/donphan.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/donphan.png;232;2
Porygon2;Normal;;515;85;80;90;105;95;60;https://img.pokemondb.net/artwork/porygon2.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/porygon2.png;233;2
Stantler;Normal;;465;73;95;62;85;65;85;https://img.pokemondb.net/artwork/stantler.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/stantler.png;234;2
Smeargle;Normal;;250;55;20;35;20;45;75;https://img.pokemondb.net/artwork/smeargle.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/smeargle.png;235;2
Tyrogue;Fighting;;210;35;35;35;35;35;35;https://img.pokemondb.net/artwork/tyrogue.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/tyrogue.png;236;2
Hitmontop;Fighting;;455;50;95;95;35;110;70;https://img.pokemondb.net/artwork/hitmontop.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/hitmontop.png;237;2
Smoochum;Ice;Psychic;305;45;30;15;85;65;65;https://img.pokemondb.net/artwork/smoochum.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/smoochum.png;238;2
Elekid;Electric;;360;45;63;37;65;55;95;https://img.pokemondb.net/artwork/elekid.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/elekid.png;239;2
Magby;Fire;;365;45;75;37;70;55;83;https://img.pokemondb.net/artwork/magby.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/magby.png;240;2
Miltank;Normal;;490;95;80;105;40;70;100;https://img.pokemondb.net/artwork/miltank.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/miltank.png;241;2
Blissey;Normal;;540;255;10;10;75;135;55;https://img.pokemondb.net/artwork/blissey.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/blissey.png;242;2
Raikou;Electric;;580;90;85;75;115;100;115;https://img.pokemondb.net/artwork/raikou.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/raikou.png;243;2
Entei;Fire;;580;115;115;85;90;75;100;https://img.pokemondb.net/artwork/entei.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/entei.png;244;2
Suicune;Water;;580;100;75;115;90;115;85;https://img.pokemondb.net/artwork/suicune.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/suicune.png;245;2
Larvitar;Rock;Ground;300;50;64;50;45;50;41;https://img.pokemondb.net/artwork/larvitar.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/larvitar.png;246;2
Pupitar;Rock;Ground;410;70;84;70;65;70;51;https://img.pokemondb.net/artwork/pupitar.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/pupitar.png;247;2
Tyranitar;Rock;Dark;600;100;134;110;95;100;61;https://img.pokemondb.net/artwork/tyranitar.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/tyranitar.png;248;2
Lugia;Psychic;Flying;680;106;90;130;90;154;110;https://img.pokemondb.net/artwork/lugia.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/lugia.png;249;2
Ho-oh;Fire;Flying;680;106;130;90;110;154;90;https://img.pokemondb.net/artwork/ho-oh.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/ho-oh.png;250;2
Celebi;Psychic;Grass;600;100;100;100;100;100;100;https://img.pokemondb.net/artwork/celebi.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/celebi.png;251;2
Treecko;Grass;;310;40;45;35;65;55;70;https://img.pokemondb.net/artwork/treecko.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/treecko.png;252;3
Grovyle;Grass;;405;50;65;45;85;65;95;https://img.pokemondb.net/artwork/grovyle.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/grovyle.png;253;3
Sceptile;Grass;;530;70;85;65;105;85;120;https://img.pokemondb.net/artwork/sceptile.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/sceptile.png;254;3
Torchic;Fire;;310;45;60;40;70;50;45;https://img.pokemondb.net/artwork/torchic.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/torchic.png;255;3
Combusken;Fire;Fighting;405;60;85;60;85;60;55;https://img.pokemondb.net/artwork/combusken.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/combusken.png;256;3
Blaziken;Fire;Fighting;530;80;120;70;110;70;80;https://img.pokemondb.net/artwork/blaziken.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/blaziken.png;257;3
Mudkip;Water;;310;50;70;50;50;50;40;https://img.pokemondb.net/artwork/mudkip.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/mudkip.png;258;3
Marshtomp;Water;Ground;405;70;85;70;60;70;50;https://img.pokemondb.net/artwork/marshtomp.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/marshtomp.png;259;3
Swampert;Water;Ground;535;100;110;90;85;90;60;https://img.pokemondb.net/artwork/swampert.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/swampert.png;260;3
Poochyena;Dark;;220;35;55;35;30;30;35;https://img.pokemondb.net/artwork/poochyena.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/poochyena.png;261;3
Mightyena;Dark;;420;70;90;70;60;60;70;https://img.pokemondb.net/artwork/mightyena.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/mightyena.png;262;3
Zigzagoon;Normal;;240;38;30;41;30;41;60;https://img.pokemondb.net/artwork/zigzagoon.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/zigzagoon.png;263;3
Linoone;Normal;;420;78;70;61;50;61;100;https://img.pokemondb.net/artwork/linoone.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/linoone.png;264;3
Wurmple;Bug;;195;45;45;35;20;30;20;https://img.pokemondb.net/artwork/wurmple.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/wurmple.png;265;3
Silcoon;Bug;;205;50;35;55;25;25;15;https://img.pokemondb.net/artwork/silcoon.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/silcoon.png;266;3
Beautifly;Bug;Flying;395;60;70;50;100;50;65;https://img.pokemondb.net/artwork/beautifly.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/beautifly.png;267;3
Cascoon;Bug;;205;50;35;55;25;25;15;https://img.pokemondb.net/artwork/cascoon.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/cascoon.png;268;3
Dustox;Bug;Poison;385;60;50;70;50;90;65;https://img.pokemondb.net/artwork/dustox.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/dustox.png;269;3
Lotad;Water;Grass;220;40;30;30;40;50;30;https://img.pokemondb.net/artwork/lotad.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/lotad.png;270;3
Lombre;Water;Grass;340;60;50;50;60;70;50;https://img.pokemondb.net/artwork/lombre.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/lombre.png;271;3
Ludicolo;Water;Grass;480;80;70;70;90;100;70;https://img.pokemondb.net/artwork/ludicolo.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/ludicolo.png;272;3
Seedot;Grass;;220;40;40;50;30;30;30;https://img.pokemondb.net/artwork/seedot.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/seedot.png;273;3
Nuzleaf;Grass;Dark;340;70;70;40;60;40;60;https://img.pokemondb.net/artwork/nuzleaf.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/nuzleaf.png;274;3
Shiftry;Grass;Dark;480;90;100;60;90;60;80;https://img.pokemondb.net/artwork/shiftry.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/shiftry.png;275;3
Taillow;Normal;Flying;270;40;55;30;30;30;85;https://img.pokemondb.net/artwork/taillow.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/taillow.png;276;3
Swellow;Normal;Flying;455;60;85;60;75;50;125;https://img.pokemondb.net/artwork/swellow.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/swellow.png;277;3
Wingull;Water;Flying;270;40;30;30;55;30;85;https://img.pokemondb.net/artwork/wingull.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/wingull.png;278;3
Pelipper;Water;Flying;440;60;50;100;95;70;65;https://img.pokemondb.net/artwork/pelipper.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/pelipper.png;279;3
Ralts;Psychic;Fairy;198;28;25;25;45;35;40;https://img.pokemondb.net/artwork/ralts.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/ralts.png;280;3
Kirlia;Psychic;Fairy;278;38;35;35;65;55;50;https://img.pokemondb.net/artwork/kirlia.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/kirlia.png;281;3
Gardevoir;Psychic;Fairy;518;68;65;65;125;115;80;https://img.pokemondb.net/artwork/gardevoir.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/gardevoir.png;282;3
Surskit;Bug;Water;269;40;30;32;50;52;65;https://img.pokemondb.net/artwork/surskit.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/surskit.png;283;3
Masquerain;Bug;Flying;454;70;60;62;100;82;80;https://img.pokemondb.net/artwork/masquerain.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/masquerain.png;284;3
Shroomish;Grass;;295;60;40;60;40;60;35;https://img.pokemondb.net/artwork/shroomish.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/shroomish.png;285;3
Breloom;Grass;Fighting;460;60;130;80;60;60;70;https://img.pokemondb.net/artwork/breloom.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/breloom.png;286;3
Slakoth;Normal;;280;60;60;60;35;35;30;https://img.pokemondb.net/artwork/slakoth.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/slakoth.png;287;3
Vigoroth;Normal;;440;80;80;80;55;55;90;https://img.pokemondb.net/artwork/vigoroth.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/vigoroth.png;288;3
Slaking;Normal;;670;150;160;100;95;65;100;https://img.pokemondb.net/artwork/slaking.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/slaking.png;289;3
Nincada;Bug;Ground;266;31;45;90;30;30;40;https://img.pokemondb.net/artwork/nincada.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/nincada.png;290;3
Ninjask;Bug;Flying;456;61;90;45;50;50;160;https://img.pokemondb.net/artwork/ninjask.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/ninjask.png;291;3
Shedinja;Bug;Ghost;236;1;90;45;30;30;40;https://img.pokemondb.net/artwork/shedinja.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/shedinja.png;292;3
Whismur;Normal;;240;64;51;23;51;23;28;https://img.pokemondb.net/artwork/whismur.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/whismur.png;293;3
Loudred;Normal;;360;84;71;43;71;43;48;https://img.pokemondb.net/artwork/loudred.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/loudred.png;294;3
Exploud;Normal;;490;104;91;63;91;73;68;https://img.pokemondb.net/artwork/exploud.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/exploud.png;295;3
Makuhita;Fighting;;237;72;60;30;20;30;25;https://img.pokemondb.net/artwork/makuhita.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/makuhita.png;296;3
Hariyama;Fighting;;474;144;120;60;40;60;50;https://img.pokemondb.net/artwork/hariyama.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/hariyama.png;297;3
Azurill;Normal;Fairy;190;50;20;40;20;40;20;https://img.pokemondb.net/artwork/azurill.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/azurill.png;298;3
Nosepass;Rock;;375;30;45;135;45;90;30;https://img.pokemondb.net/artwork/nosepass.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/nosepass.png;299;3
Skitty;Normal;;260;50;45;45;35;35;50;https://img.pokemondb.net/artwork/skitty.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/skitty.png;300;3
Delcatty;Normal;;400;70;65;65;55;55;90;https://img.pokemondb.net/artwork/delcatty.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/delcatty.png;301;3
Sableye;Dark;Ghost;380;50;75;75;65;65;50;https://img.pokemondb.net/artwork/sableye.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/sableye.png;302;3
Mawile;Steel;Fairy;380;50;85;85;55;55;50;https://img.pokemondb.net/artwork/mawile.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/mawile.png;303;3
Aron;Steel;Rock;330;50;70;100;40;40;30;https://img.pokemondb.net/artwork/aron.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/aron.png;304;3
Lairon;Steel;Rock;430;60;90;140;50;50;40;https://img.pokemondb.net/artwork/lairon.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/lairon.png;305;3
Aggron;Steel;Rock;530;70;110;180;60;60;50;https://img.pokemondb.net/artwork/aggron.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/aggron.png;306;3
Meditite;Fighting;Psychic;280;30;40;55;40;55;60;https://img.pokemondb.net/artwork/meditite.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/meditite.png;307;3
Medicham;Fighting;Psychic;410;60;60;75;60;75;80;https://img.pokemondb.net/artwork/medicham.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/medicham.png;308;3
Electrike;Electric;;295;40;45;40;65;40;65;https://img.pokemondb.net/artwork/electrike.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/electrike.png;309;3
Manectric;Electric;;475;70;75;60;105;60;105;https://img.pokemondb.net/artwork/manectric.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/manectric.png;310;3
Plusle;Electric;;405;60;50;40;85;75;95;https://img.pokemondb.net/artwork/plusle.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/plusle.png;311;3
Minun;Electric;;405;60;40;50;75;85;95;https://img.pokemondb.net/artwork/minun.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/minun.png;312;3
Volbeat;Bug;;430;65;73;75;47;85;85;https://img.pokemondb.net/artwork/volbeat.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/volbeat.png;313;3
Illumise;Bug;;430;65;47;75;73;85;85;https://img.pokemondb.net/artwork/illumise.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/illumise.png;314;3
Roselia;Grass;Poison;400;50;60;45;100;80;65;https://img.pokemondb.net/artwork/roselia.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/roselia.png;315;3
Gulpin;Poison;;302;70;43;53;43;53;40;https://img.pokemondb.net/artwork/gulpin.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/gulpin.png;316;3
Swalot;Poison;;467;100;73;83;73;83;55;https://img.pokemondb.net/artwork/swalot.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/swalot.png;317;3
Carvanha;Water;Dark;305;45;90;20;65;20;65;https://img.pokemondb.net/artwork/carvanha.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/carvanha.png;318;3
Sharpedo;Water;Dark;460;70;120;40;95;40;95;https://img.pokemondb.net/artwork/sharpedo.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/sharpedo.png;319;3
Wailmer;Water;;400;130;70;35;70;35;60;https://img.pokemondb.net/artwork/wailmer.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/wailmer.png;320;3
Wailord;Water;;500;170;90;45;90;45;60;https://img.pokemondb.net/artwork/wailord.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/wailord.png;321;3
Numel;Fire;Ground;305;60;60;40;65;45;35;https://img.pokemondb.net/artwork/numel.jpg;https://img.pokemondb.net/sprites/sword-shield/icon/numel.png;322;3
